Method,Site,FarmingSystem,SampleRef,DistanceFromTR,Month,Year,Species,Sex,TaxGroup,Abundance
Pan,1,Agroforestry,TB,0.5,9,2019,Eristalis arbustorum,Unknown,Syrphidae,3
Pan,1,Agroforestry,TC,5,9,2019,Bombus lapidarius,M,Anthophila,1
Pan,1,Agroforestry,TC,5,9,2019,Apis mellifera,Unknown,Anthophila,1
Pan,1,Agroforestry,TD,9.5,9,2019,Lasioglossum leucozonium,M,Anthophila,1
Pan,1,Agroforestry,TD,9.5,9,2019,Melanostoma mellinum,Unknown,Syrphidae,1
Pan,1,Agroforestry,TE,9.5,9,2019,Melanostoma mellinum,Unknown,Syrphidae,1
Pan,1,Agroforestry,TF,5,9,2019,Eristalis arbustorum,Unknown,Syrphidae,1
Pan,1,Agroforestry,TF,5,9,2019,Lasioglossum morio,F,Anthophila,1
Pan,1,Agroforestry,TF,5,9,2019,Syritta pipiens,Unknown,Syrphidae,1
Pan,1,Agroforestry,TF,5,9,2019,Sphaerophoria scripta,Unknown,Syrphidae,6
Pan,1,Agroforestry,TF,5,9,2019,Melanostoma mellinum,Unknown,Syrphidae,1
Pan,1,Agroforestry,TG,0.5,9,2019,Eristalis arbustorum,Unknown,Syrphidae,2
Pan,1,Agroforestry,TG,0.5,9,2019,Eristalis nemorum,Unknown,Syrphidae,1
Pan,1,Agroforestry,TG,0.5,9,2019,Bombus pascuorum,F,Anthophila,1
Pan,1,Agroforestry,TG,0.5,9,2019,Apis mellifera,Unknown,Anthophila,1
Pan,1,Agroforestry,TH,0,9,2019,Lasioglossum malachurum,F,Anthophila,1
Pan,1,Agroforestry,TH,0,9,2019,Sphaerophoria scripta,Unknown,Syrphidae,2
Pan,1,Agroforestry,TH,0,9,2019,Eristalis arbustorum,Unknown,Syrphidae,1
Pan,1,Agroforestry,TH,0,9,2019,Melanostoma mellinum,Unknown,Syrphidae,1
Pan,1,Agroforestry,TI,0,9,2019,NA,NA,NA,0
Pan,1,Agroforestry,TJ,0.5,9,2019,Melanostoma mellinum,Unknown,Syrphidae,1
Pan,1,Agroforestry,TJ,0.5,9,2019,Eristalis arbustorum,Unknown,Syrphidae,3
Pan,1,Agroforestry,TJ,0.5,9,2019,Lasioglossum malachurum,F,Anthophila,1
Pan,1,Agroforestry,TJ,0.5,9,2019,Apis mellifera,Unknown,Anthophila,2
Pan,1,Agroforestry,TK,5,9,2019,NA,NA,NA,0
Pan,1,Agroforestry,TL,9.5,9,2019,Melanostoma mellinum,Unknown,Syrphidae,2
Pan,1,Agroforestry,TL,9.5,9,2019,Halictus tumulorum,F,Anthophila,1
Pan,1,Agroforestry,TM,9.5,9,2019,Lasioglossum morio,F,Anthophila,1
Pan,1,Agroforestry,TM,9.5,9,2019,Lasioglossum malachurum,F,Anthophila,1
Pan,1,Agroforestry,TM,9.5,9,2019,Hylaeus communis,F,Anthophila,1
Pan,1,Agroforestry,TM,9.5,9,2019,Apis mellifera,Unknown,Anthophila,1
Pan,1,Agroforestry,TN,5,9,2019,Sphaerophoria scripta,Unknown,Syrphidae,4
Pan,1,Agroforestry,TN,5,9,2019,Lasioglossum malachurum,M,Anthophila,1
Pan,1,Agroforestry,TO,0.5,9,2019,Eristalis tenax,Unknown,Syrphidae,1
Pan,1,Agroforestry,TO,0.5,9,2019,Sphaerophoria scripta,Unknown,Syrphidae,2
Pan,1,Agroforestry,TP,0,9,2019,NA,NA,NA,0
Pan,3,Arable,CA,0,9,2019,Melanostoma mellinum,Unknown,Syrphidae,2
Pan,3,Arable,CA,0,9,2019,Eristalis arbustorum,Unknown,Syrphidae,3
Pan,3,Arable,CA,0,9,2019,Sphaerophoria scripta,Unknown,Syrphidae,1
Pan,3,Arable,CB,0.5,9,2019,Melanostoma mellinum,Unknown,Syrphidae,2
Pan,3,Arable,CB,0.5,9,2019,Sphaerophoria scripta,Unknown,Syrphidae,3
Pan,3,Arable,CB,0.5,9,2019,Helophilus pendulus,Unknown,Syrphidae,1
Pan,3,Arable,CB,0.5,9,2019,Lasioglossum malachurum,F,Anthophila,1
Pan,3,Arable,CB,0.5,9,2019,Cheilosia griseiventris,Unknown,Syrphidae,1
Pan,3,Arable,CB,0.5,9,2019,Eristalis arbustorum,Unknown,Syrphidae,2
Pan,3,Arable,CC,5,9,2019,Eristalis arbustorum,Unknown,Syrphidae,2
Pan,3,Arable,CD,9.5,9,2019,Lasioglossum malachurum,F,Anthophila,1
Pan,3,Arable,CD,9.5,9,2019,Eristalis arbustorum,Unknown,Syrphidae,5
Pan,3,Arable,CE,9.5,9,2019,Melanostoma mellinum,Unknown,Syrphidae,1
Pan,3,Arable,CE,9.5,9,2019,Eristalis arbustorum,Unknown,Syrphidae,1
Pan,3,Arable,CE,9.5,9,2019,Cheilosia griseiventris,Unknown,Syrphidae,1
Pan,3,Arable,CF,5,9,2019,Melanostoma mellinum,Unknown,Syrphidae,2
Pan,3,Arable,CF,5,9,2019,Eristalis arbustorum,Unknown,Syrphidae,2
Pan,3,Arable,CG,0.5,9,2019,Melanostoma mellinum,Unknown,Syrphidae,1
Pan,3,Arable,CH,0,9,2019,NA,NA,NA,0
Pan,3,Arable,CI,0,9,2019,Sphaerophoria scripta,Unknown,Syrphidae,1
Pan,3,Arable,CJ,0.5,9,2019,Melanostoma mellinum,Unknown,Syrphidae,1
Pan,3,Arable,CK,5,9,2019,NA,NA,NA,0
Pan,3,Arable,CL,9.5,9,2019,Lasioglossum calceatum,F,Anthophila,1
Pan,3,Arable,CL,9.5,9,2019,Melanostoma mellinum,Unknown,Syrphidae,1
Pan,3,Arable,CM,9.5,9,2019,Melanostoma mellinum,Unknown,Syrphidae,2
Pan,3,Arable,CM,9.5,9,2019,Helophilus pendulus,Unknown,Syrphidae,1
Pan,3,Arable,CM,9.5,9,2019,Eristalis arbustorum,Unknown,Syrphidae,1
Pan,3,Arable,CN,5,9,2019,NA,NA,NA,0
Pan,3,Arable,CO,0.5,9,2019,Lasioglossum calceatum,F,Anthophila,1
Pan,3,Arable,CP,0,9,2019,Lasioglossum malachurum,F,Anthophila,1
Pan,3,Arable,CP,0,9,2019,Melanostoma mellinum,Unknown,Syrphidae,1
Pan,3,Agroforestry,TA,0,9,2019,Lasioglossum leucozonium,M,Anthophila,1
Pan,3,Agroforestry,TB,0.5,9,2019,NA,NA,NA,0
Pan,3,Agroforestry,TC,5,9,2019,Eristalis arbustorum,Unknown,Syrphidae,1
Pan,3,Agroforestry,TD,9.5,9,2019,NA,NA,NA,0
Pan,3,Agroforestry,TE,9.5,9,2019,NA,NA,NA,0
Pan,3,Agroforestry,TF,5,9,2019,Lasioglossum malachurum,F,Anthophila,1
Pan,3,Agroforestry,TF,5,9,2019,Apis mellifera,Unknown,Anthophila,1
Pan,3,Agroforestry,TG,0.5,9,2019,Lasioglossum calceatum,M,Anthophila,1
Pan,3,Agroforestry,TH,0,9,2019,Melanostoma mellinum,Unknown,Syrphidae,1
Pan,3,Agroforestry,TI,0,9,2019,NA,NA,NA,0
Pan,3,Agroforestry,TJ,0.5,9,2019,NA,NA,NA,0
Pan,3,Agroforestry,TK,5,9,2019,Lasioglossum lativentre,F,Anthophila,1
Pan,3,Agroforestry,TL,9.5,9,2019,Eristalis arbustorum,Unknown,Syrphidae,1
Pan,3,Agroforestry,TM,9.5,9,2019,Lasioglossum malachurum,F,Anthophila,1
Pan,3,Agroforestry,TN,5,9,2019,Sphaerophoria scripta,Unknown,Syrphidae,1
Pan,3,Agroforestry,TN,5,9,2019,Eupeodes luniger,Unknown,Syrphidae,1
Pan,3,Agroforestry,TO,0.5,9,2019,NA,NA,NA,0
Pan,3,Agroforestry,TP,0,9,2019,Lasioglossum malachurum,F,Anthophila,1
Pan,3,Agroforestry,TP,0,9,2019,Apis mellifera,Unknown,Anthophila,1
